heartRate,stepCount,activeEnergyBurned,runningSpeed,fatigue_label
146,19466,960,0.10669724770642203,0
112,17677,466,0.026835443037974686,0
173,7665,914,0.20720588235294118,0
80,2760,821,0.39625,0
110,9694,588,0.0742156862745098,1
91,11643,848,0.11619047619047619,0
108,16823,731,0.1869620253164557,1
84,3204,609,0.5037931034482759,0
135,3980,576,0.10106382978723404,1
162,3621,441,0.47250000000000003,0
161,4631,494,0.40060606060606063,1
85,7621,160,0.14890243902439027,0
171,17657,836,0.07739495798319329,0
84,13439,580,0.16773333333333335,0
164,11310,797,0.029626168224299063,0
84,15414,743,0.08666666666666667,0
100,5553,158,0.1453684210526316,1
144,16463,159,0.10243243243243243,1
161,8828,857,0.11037735849056603,1
126,6200,381,0.09217391304347826,0
116,9516,103,0.0063750000000000005,0
96,11764,373,0.05575342465753425,0
103,19569,553,0.03544642857142857,1
135,15393,658,0.04297297297297298,1
81,19372,135,0.048190476190476186,1
83,15762,495,0.5715789473684211,0
125,7807,684,0.027380952380952377,0
86,18517,854,0.13291666666666666,0
87,10100,688,0.1135,0
84,12235,197,0.3578048780487805,1
143,18933,500,0.24613636363636363,0
157,10277,949,0.10398230088495575,0
171,16497,187,0.35717948717948717,0
113,2413,935,0.04433962264150944,1
80,7868,243,0.07174311926605505,0
142,13729,686,0.20632352941176468,1
159,8859,853,0.18070175438596492,1
159,10926,704,0.15511627906976744,0
136,10148,857,0.11333333333333334,0
178,16108,502,0.15607142857142858,1
122,7580,331,0.14309523809523808,1
95,13253,136,0.24155172413793102,0
157,1265,413,0.10402597402597402,0
172,11086,216,0.5746153846153846,0
104,10132,833,0.34525,0
95,9798,202,0.03597938144329897,1
80,3791,327,0.03271929824561404,0
98,14341,197,0.01263157894736842,1
82,19844,514,0.06408695652173912,0
133,17405,892,0.10404040404040404,0
164,3581,948,0.6633333333333333,0
92,19851,522,0.011458333333333334,0
99,3402,566,0.09055555555555556,0
178,14949,811,0.07288288288288289,1
139,15138,580,0.11040816326530613,0
167,11311,323,0.1315,0
138,3470,668,0.01759036144578313,0
142,7445,605,0.10246153846153847,0
115,5016,387,0.06704081632653061,0
91,3914,483,0.02793103448275862,0
96,18342,879,0.0999099099099099,1
121,11845,634,0.3412121212121212,1
137,2744,668,0.2641304347826087,0
144,16747,864,0.12977272727272726,0
158,19283,994,0.07011627906976745,0
127,12727,860,0.16898734177215188,0
88,16205,994,0.009741379310344826,0
143,10160,701,0.3433333333333333,1
119,17740,749,0.48551724137931035,0
163,11710,444,0.19155555555555553,0
103,18998,440,0.038214285714285715,0
94,4967,256,0.05333333333333334,1
140,12226,500,0.3325,0
87,11078,480,0.10047619047619047,1
93,14066,493,0.06339622641509433,0
138,2435,274,0.6905,1
142,3636,742,0.3076923076923077,0
141,10208,537,0.08499999999999999,0
145,18628,136,0.11641791044776119,0
160,1534,298,0.19415384615384615,0
103,13522,713,0.22660714285714284,1
169,9918,979,0.20492063492063492,0
161,1572,151,0.11227272727272727,0
155,2633,207,0.05457142857142857,0
111,5662,665,0.1549425287356322,0
144,6764,614,0.3017391304347826,0
139,12020,199,0.05499999999999999,0
107,4829,651,0.23030769230769232,1
90,19207,358,0.11135802469135803,1
113,8220,247,0.5116666666666666,1
136,15239,844,0.01990566037735849,1
81,6713,257,0.022203389830508475,0
153,17396,338,0.08658227848101266,1
165,9189,251,0.0891,1
85,16726,112,0.13292929292929292,1
178,15548,117,0.034368932038834954,1
130,4640,128,0.2151470588235294,0
156,2238,337,0.037586206896551726,0
135,9094,794,0.16634615384615387,0
148,13092,591,0.04980952380952381,0
129,16879,491,0.01781512605042017,0
126,10711,817,0.04641509433962264,1
169,3057,468,0.5990909090909091,0
119,3522,610,0.16,0
178,4550,948,0.10848484848484849,0
142,11968,192,0.43583333333333335,0
154,7948,753,0.10320388349514564,0
158,16615,807,0.28478260869565214,1
127,19004,278,0.6452631578947369,0
82,19826,214,0.10723684210526316,0
88,15709,928,0.2471875,0
165,13449,480,0.05638655462184874,0
81,15379,401,0.3813333333333333,1
96,14819,494,0.0206140350877193,0
160,2604,758,0.12051282051282051,0
84,11662,969,0.10579710144927536,0
129,16668,310,0.050762711864406784,0
95,10442,759,0.3053191489361702,0
96,10419,541,0.1152808988764045,0
132,11752,981,0.15948717948717947,0
166,12878,456,0.15273684210526314,0
168,19468,370,0.13195121951219513,0
175,19138,501,0.2213953488372093,0
142,17647,784,0.04112359550561798,0
116,12038,213,0.012222222222222223,0
122,12522,302,0.85,1
82,18412,852,0.11436893203883494,0
116,6771,743,0.39280000000000004,0
91,6853,866,0.04602272727272727,0
148,15871,205,0.022040816326530613,0
101,16090,782,0.03705882352941176,1
106,3735,241,0.07194690265486726,1
109,17559,992,0.09607843137254903,1
130,6117,143,0.10386138613861387,0
114,7933,990,0.08209876543209876,1
167,11742,424,0.2307142857142857,0
165,18892,216,0.09658227848101265,1
148,16542,533,0.1436764705882353,0
87,10109,620,0.2938095238095238,1
92,9874,511,0.3851515151515152,0
177,3002,732,0.022100840336134454,0
127,8160,477,0.1465909090909091,0
86,4686,423,0.03666666666666667,0
170,13832,264,0.02103448275862069,1
148,6950,899,0.049032258064516124,0
112,17097,629,0.07428571428571429,0
125,14003,752,0.19276923076923075,0
142,7747,627,0.020533333333333334,1
94,11768,255,0.060740740740740734,1
145,13462,143,0.013750000000000002,0
92,16223,762,0.07212765957446808,1
146,12567,867,0.8913333333333333,1
154,1774,565,0.11375,1
171,8790,979,0.10590909090909091,0
130,10848,165,0.3442857142857143,1
161,4169,767,0.03405405405405405,0
87,1788,904,0.5438888888888889,0
104,10353,393,0.11818181818181818,1
170,5468,155,0.00896551724137931,1
111,18616,691,0.20246376811594205,0
85,17198,699,0.03833333333333334,0
114,18185,515,0.025542168674698797,1
117,18880,192,0.1859090909090909,0
166,13111,370,0.14689655172413793,0
82,4692,798,0.1788,1
169,9235,521,0.016893203883495144,1
104,16204,809,0.10190476190476191,0
100,9535,371,0.14575,0
156,12319,240,0.32029411764705884,0
150,19260,586,0.08357142857142856,0
169,7293,374,0.2828125,0
101,12117,776,0.05383720930232558,0
176,16577,256,0.414375,0
82,19538,554,0.2694594594594595,0
108,7625,589,0.03363636363636364,0
135,1888,689,0.12272727272727274,0
93,8097,985,0.083125,1
132,3994,226,0.7436842105263158,1
167,2937,558,0.1276315789473684,0
120,4914,449,0.1661176470588235,0
123,13200,321,0.158,0
147,6895,100,0.08447761194029851,0
142,4937,992,0.07027777777777777,1
88,13112,304,0.6047058823529411,1
143,16504,941,0.02885964912280702,0
114,4721,498,0.049577464788732394,0
86,15819,153,0.1030188679245283,0
117,16454,303,0.17341772151898732,1
132,4469,814,0.2548484848484849,1
106,19323,115,0.025277777777777777,0
118,5188,198,0.09,1
157,5353,698,0.08588235294117647,0
89,8652,816,0.32181818181818184,0
90,13073,907,0.06345454545454546,0
130,3635,651,0.011063829787234043,1
152,15133,257,0.04072727272727273,0
137,3965,315,0.045858585858585856,1
172,7889,944,0.3129166666666667,1
100,19218,505,0.235609756097561,0
146,16981,410,0.1509090909090909,1
170,13977,210,0.060506329113924055,1
86,19343,213,0.11352941176470588,0
106,2425,619,0.01625,0
103,16655,691,0.13714285714285715,0
92,18000,813,0.04,0
162,5838,571,0.11067307692307692,1
176,7408,510,0.30325,0
164,9618,547,0.5523529411764706,0
140,12470,197,0.08,0
83,3784,190,0.12699115044247788,1
109,9823,662,0.6343478260869565,1
150,8795,582,0.39964285714285713,0
168,4818,536,0.17108695652173914,0
139,6568,713,0.16354430379746834,0
128,4780,791,0.08306818181818182,1
103,19391,263,0.07214285714285715,1
154,13503,352,0.27155555555555555,1
151,19038,505,0.05457446808510638,1
165,16525,616,0.12915254237288135,1
150,7829,462,0.7272727272727273,0
123,2650,913,0.26254901960784316,0
166,17512,524,0.013166666666666667,1
150,14665,640,0.055,0
174,8146,622,0.14643564356435643,1
152,5913,947,0.007066666666666667,0
172,5168,217,0.06362068965517241,1
112,3950,361,0.08224489795918367,0
96,3279,652,0.12885714285714286,0
150,12624,275,0.0517283950617284,0
113,11681,141,0.12450980392156862,0
111,2738,745,0.07347826086956522,0
178,12757,608,0.09875,0
80,18510,778,0.07693548387096774,1
144,11501,230,0.02303030303030303,0
90,7194,618,0.11266666666666666,0
84,18835,350,0.0225,0
137,12459,200,0.11142857142857143,0
159,7845,270,0.2871428571428571,0
123,3224,247,0.14347826086956522,1
147,12867,916,0.03125,1
86,8048,935,0.19583333333333333,1
148,6142,849,0.13,0
89,15621,149,0.021504424778761064,0
127,17414,336,0.11717948717948719,0
100,3244,358,0.6858333333333334,0
90,2850,179,0.03769230769230769,0
120,7403,989,0.14777777777777779,0
175,16763,767,0.03833333333333334,0
110,6314,980,1.0845454545454545,0
157,9207,225,0.24982456140350878,0
130,9404,468,0.886875,1
151,8693,742,0.174,0
177,2399,183,0.83,0
81,10648,581,0.0576,1
152,9732,443,0.07930555555555556,0
172,15290,907,0.06876712328767123,0
164,13239,799,0.68,1
125,7900,950,0.1854098360655738,0
99,13473,306,0.12304878048780488,0
92,4085,115,0.04862745098039216,0
102,4723,288,0.02205128205128205,1
138,17654,731,0.09333333333333334,0
93,4729,840,0.08444444444444443,1
141,10554,578,0.28214285714285714,0
131,19967,994,0.07734177215189873,0
172,12026,902,0.020471698113207547,0
126,8825,195,0.12191489361702129,0
153,12214,294,0.10123711340206186,0
127,2794,725,0.08756521739130435,1
145,10514,511,0.05232558139534884,0
157,6065,816,0.16936170212765958,0
121,1109,866,0.18651515151515152,1
159,11718,147,0.16717948717948716,0
110,12338,628,0.6714285714285714,1
82,15079,878,0.047926829268292684,0
123,7358,399,0.0325,0
172,11783,175,0.09598130841121495,1
106,10624,854,0.22660714285714284,0
113,8805,715,0.3264102564102564,1
99,18609,680,0.1110126582278481,0
130,16550,838,0.24,1
107,15546,344,0.05677083333333333,0
169,13135,702,0.07536363636363635,0
156,16314,519,0.053490566037735846,0
116,9014,336,0.07981481481481481,0
95,12712,193,0.020987654320987655,0
165,19786,468,0.29820512820512823,0
129,4969,600,0.09434343434343434,1
122,1869,792,0.19194029850746266,0
147,10590,365,0.03642857142857143,0
130,12995,970,0.10027522935779816,0
149,8904,444,0.16179775280898878,0
87,18429,805,0.039827586206896554,0
102,19699,349,0.09747252747252746,1
170,2506,421,0.07660714285714286,1
164,14547,320,0.08271604938271605,0
158,13232,539,0.013211009174311925,0
172,9809,208,0.7721428571428571,1
80,15818,530,0.1394,1
162,2044,433,0.3855263157894737,1
113,7215,291,0.0070526315789473685,0
116,2708,905,0.1,0
119,17315,720,0.07928571428571429,1
158,2358,761,0.08991304347826087,0
116,1223,234,0.2071111111111111,0
103,2374,880,0.09641975308641974,0
119,18845,502,0.06908163265306122,0
94,12541,247,0.04890909090909091,0
119,13156,296,0.063,0
129,3668,457,0.2298076923076923,0
113,2366,994,0.048933333333333336,0
90,6344,801,0.034102564102564105,0
164,8276,356,0.43409090909090914,0
93,16098,359,0.09774647887323944,0
109,10928,907,0.163943661971831,0
153,9451,146,0.1232608695652174,1
157,16114,264,0.11185567010309277,0
151,7125,787,0.14061224489795918,1
150,6768,531,0.034999999999999996,1
83,8075,116,0.4422222222222222,0
151,6656,225,0.011020408163265306,1
140,19790,927,0.24065573770491802,1
142,7594,499,0.1844155844155844,1
86,6353,833,0.12514285714285714,0
144,12397,843,0.015306122448979591,0
160,1296,902,0.11,0
145,12083,850,0.048666666666666664,0
140,16046,123,0.3009090909090909,0
146,14812,897,0.11978494623655915,0
158,5645,251,0.007285714285714286,0
140,14069,644,0.081,0
173,12657,341,0.16246153846153846,1
157,19829,112,0.1542857142857143,0
173,3741,828,0.2084507042253521,0
159,1132,317,0.02,0
119,3055,508,0.19304347826086957,0
103,4144,969,0.136,1
110,7033,888,0.0575,0
85,10617,426,0.05963963963963964,0
174,13836,477,0.4266666666666667,0
165,6414,797,0.03877551020408163,0
157,13756,503,0.2814893617021277,0
138,8560,195,0.9784615384615385,0
87,15542,813,0.7213333333333334,0
135,9718,202,0.0873404255319149,0
176,10221,608,0.0917948717948718,1
113,5882,165,0.11015384615384616,0
84,3627,547,0.11508474576271187,0
157,13198,562,0.01907563025210084,0
119,8618,657,0.29538461538461536,0
160,10450,292,0.38241379310344825,1
106,4688,522,0.2806666666666667,0
110,13935,333,0.1682051282051282,1
163,9831,466,0.09971428571428571,1
155,2632,289,0.1320535714285714,0
106,5117,325,0.15183333333333332,0
126,7405,547,0.08024691358024691,0
117,2657,132,0.08516129032258064,0
108,4472,729,0.14549019607843136,0
142,6726,615,0.06475728155339806,0
116,4992,307,0.29444444444444445,0
169,2690,894,0.34454545454545454,0
117,10176,696,0.3212121212121212,0
107,13538,858,0.08923076923076922,1
115,4310,508,0.1818987341772152,1
103,12254,762,0.18869565217391304,0
108,2409,988,0.135,0
173,18221,401,0.10326923076923077,1
139,1795,551,0.03186666666666667,0
121,11538,763,0.20557142857142857,0
131,19973,106,0.09099009900990099,1
177,6941,455,0.050624999999999996,1
175,3604,833,0.011111111111111112,0
110,2026,649,0.31142857142857144,1
160,14590,190,0.07061946902654867,1
120,16033,212,0.10571428571428572,0
129,2591,591,0.09456521739130434,0
123,11626,198,0.3241304347826087,0
102,10258,349,0.05982456140350877,1
115,12605,756,0.023125000000000003,0
161,12191,468,0.2197674418604651,0
98,11558,793,0.006792452830188679,0
164,15792,544,0.11446428571428571,1
121,3060,752,0.26794117647058824,0
161,5636,540,0.2473684210526316,0
113,17881,754,0.6389473684210527,1
89,6264,688,0.14152941176470588,0
140,6747,954,0.1322784810126582,1
152,12055,451,0.02327586206896552,0
128,7484,485,0.1945901639344262,1
82,16940,847,0.14903225806451614,1
156,6287,801,0.1144,0
136,1059,321,0.031395348837209305,0
100,3939,741,0.07164383561643836,0
133,1916,262,0.02573170731707317,1
165,10969,362,0.07233009708737864,0
130,3909,313,0.14951807228915662,0
163,1727,967,0.08554216867469878,0
108,13856,289,0.16551724137931034,1
156,10029,888,0.09375,1
88,13982,284,0.03333333333333333,0
106,18423,347,0.12247619047619047,0
138,13724,726,0.10764705882352942,0
93,3542,668,0.21839285714285714,0
171,4369,925,0.11166666666666668,1
98,8247,613,0.14019607843137255,1
170,10813,362,0.12172839506172839,0
133,14068,308,1.1016666666666668,1
118,16961,936,0.048659793814432986,0
159,5451,685,0.5143478260869565,0
86,4976,614,0.04520833333333333,1
122,4809,799,0.239375,0
81,5435,106,0.014942528735632184,1
100,18743,392,0.45173913043478264,0
104,3600,681,0.27647058823529413,0
159,15529,525,0.1615714285714286,0
105,8542,645,0.1436206896551724,1
81,7328,876,0.13406976744186047,0
116,6965,848,0.08307692307692308,0
93,17582,100,0.12175925925925926,0
91,6497,427,0.46545454545454545,0
140,13762,762,0.08358974358974358,0
167,8623,232,0.038571428571428576,0
95,15809,120,0.12542168674698795,0
165,17161,136,0.09596491228070175,1
160,4624,523,0.04913793103448276,0
116,7301,123,0.630625,0
112,14401,875,0.10191304347826087,1
93,19003,283,0.10508771929824562,0
139,12368,392,0.26166666666666666,0
136,3045,611,0.3435897435897436,0
93,17338,873,0.3473529411764706,1
158,4185,884,0.06602409638554217,1
96,4744,369,0.11773584905660378,0
154,4592,586,0.008089887640449439,1
177,15808,162,0.04695652173913044,0
125,8748,696,0.1610126582278481,1
149,16244,281,0.2730232558139535,0
130,18916,798,0.14485148514851487,0
136,2706,283,0.08894736842105262,0
85,3694,360,0.12069767441860466,0
104,15612,828,0.12566666666666668,1
164,14400,671,0.20203125,0
160,18271,795,0.9810000000000001,1
122,13373,663,0.24130434782608695,0
117,11209,719,0.8666666666666667,0
139,1799,128,0.0735820895522388,0
167,7305,975,0.115,1
110,3038,892,0.8076923076923077,0
123,19312,377,0.18000000000000002,0
82,10400,199,0.03435185185185185,0
135,3685,581,0.011868131868131869,0
110,1765,749,0.3121875,1
80,2979,397,0.176056338028169,0
115,3284,284,0.11554054054054055,1
109,1210,517,0.17743589743589744,1
131,7739,342,0.15410526315789475,0
170,7704,769,0.3613636363636364,0
90,11833,873,0.785,0
83,10774,672,0.1688235294117647,0
115,1329,204,0.5625,0
96,12372,622,0.0715929203539823,1
112,8250,895,0.17822784810126582,0
115,2489,110,0.06796610169491525,1
163,16550,528,0.27454545454545454,1
140,12858,722,0.02411214953271028,0
81,1794,617,0.038421052631578946,0
135,11698,140,0.18727272727272726,0
170,6803,149,0.1220618556701031,0
123,8991,652,0.3340625,0
143,2246,933,0.2017857142857143,0
92,6289,131,0.03280373831775701,1
124,14392,804,0.13402173913043477,1
142,11016,399,0.060087719298245613,0
97,15742,778,0.3575862068965517,1
165,7859,512,0.062459016393442625,1
176,18638,362,0.10238095238095238,0
118,1608,141,0.04073170731707317,0
106,4841,807,0.06978260869565217,1
97,11192,495,0.0153125,1
134,10707,290,0.018,1
120,15466,417,0.0797872340425532,1
116,18427,535,0.05583333333333334,0
162,9708,610,0.08081081081081082,0
115,11998,302,0.15076923076923077,0
170,14286,962,0.0665625,1
151,5878,691,0.198,0
169,19904,141,0.34925925925925927,0
134,11787,970,0.03766666666666666,1
140,3679,401,0.9600000000000001,0
162,14195,556,0.0621875,0
162,1633,333,0.023454545454545454,0
86,13836,556,0.12473684210526316,0
121,13439,692,0.15333333333333332,0
174,9537,202,0.05347826086956522,1
127,4042,949,0.10285714285714286,0
149,9517,234,0.05652173913043478,1
140,2421,983,0.10272727272727274,0
109,4409,825,0.03481818181818182,0
119,11507,384,0.008043478260869565,0
132,5505,603,0.11762500000000001,1
143,15081,686,0.32261904761904764,1
118,17109,186,0.22791666666666666,1
145,13832,168,0.08714285714285713,1
138,3769,132,0.18840579710144928,0
85,10808,479,0.12657142857142856,1
112,13555,459,0.07323529411764707,1
93,5206,202,0.0628169014084507,1
168,7980,149,0.15166666666666667,0
175,7448,549,0.10703703703703704,0
155,10384,412,0.16696629213483147,1
88,15213,743,0.08990654205607476,0
84,16470,543,0.06722222222222222,1
96,15400,787,0.19211267605633803,0
93,6900,762,0.16753086419753085,1
84,5504,872,0.05036144578313253,1
168,14053,351,0.027419354838709678,0
100,17146,504,0.1310526315789474,0
148,3999,439,0.052941176470588235,1
112,1925,162,0.05537634408602151,1
160,13858,770,0.04662650602409639,0
88,16748,807,1.3439999999999999,1
86,17611,807,0.1839130434782609,0
89,4084,505,0.0515929203539823,0
139,19193,151,0.19968253968253968,1
99,6342,579,0.07346153846153845,0
106,8369,497,0.16,1
116,16728,556,0.06287128712871287,1
174,7988,191,0.09168224299065421,0
165,11122,650,0.11123287671232876,0
84,18626,788,0.08088235294117647,1
98,6274,636,0.13936170212765958,0
89,3321,214,0.159875,1
163,7144,352,0.0877,0
151,9667,515,0.095,0
112,19425,775,0.03594594594594595,0
87,1723,899,0.008557692307692308,1
102,1357,227,0.12327868852459016,1
154,5749,718,0.1598360655737705,0
111,13950,163,0.07766990291262135,1
